StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,CreatedOn,year,month
TELANGANA,WARANGAL,RALEGAON,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT USE OF NUTRIENT APPLICATION THROUGH SPRAY FOR INCREASING SIZE AND QUALITY OF ONION ?,2025-02-25T09:46:00,2025,2
MADHYA PRADESH,UJJAIN,SAKOLI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT STATUS OF PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?,2025-02-06T12:41:00,2025,2
UTTAR PRADESH,LUCKNOW,UMARKHED,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about fertilizer dose for Soybean?,2025-02-27T15:39:00,2025,2
TELANGANA,KARIMNAGAR,UMARKHED,NA,HORTICULTURE,Others,Others,Weather,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-02-22T00:47:00,2025,2
UTTAR PRADESH,MEERUT,PAUNI,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT CONTROL OF BLIGHT ATTACK ON PADDY CROP ?,2025-01-05T20:50:00,2025,1
UTTAR PRADESH,KANPUR,PAUNI,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about nutrient spray for flowering in Onion?,2025-02-15T19:58:00,2025,2
MAHARASHTRA,NAGPUR,UMARKHED,NA,HORTICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-02-02T03:37:00,2025,2
MAHARASHTRA,AKOLA,SAKOLI,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT HARVESTIN TIME OF GROUNDNUT?,2025-01-09T23:34:00,2025,1
MADHYA PRADESH,UJJAIN,RALEGAON,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about sowing time of Pigeon pea?,2025-03-02T15:26:00,2025,3
MAHARASHTRA,NAGPUR,MOHADI,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-01-15T01:33:00,2025,1
MADHYA PRADESH,BHOPAL,PAUNI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-02-26T14:55:00,2025,2
TELANGANA,WARANGAL,SAKOLI,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-01-03T13:49:00,2025,1
MADHYA PRADESH,UJJAIN,PUSAD,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about sowing time of Bengal gram?,2025-01-14T18:46:00,2025,1
UTTAR PRADESH,KANPUR,MOHADI,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about irrigation schedule for Chilli?,2025-02-09T08:47:00,2025,2
MAHARASHTRA,NAGPUR,MOHADI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked about weather impact on Soybean?,2025-02-08T02:06:00,2025,2
UTTAR PRADESH,MEERUT,PUSAD,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT FERTILIZER DOSES FOR CITRUS CROP ?,2025-03-04T03:11:00,2025,3
TELANGANA,KARIMNAGAR,SAKOLI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about nutrient spray for flowering in Pigeon pea?,2025-02-16T10:43:00,2025,2
KARNATAKA,MYSURU,PAUNI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about weed management in Pigeon pea?,2025-02-14T04:23:00,2025,2
KARNATAKA,HUBBALLI,PAUNI,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about post harvest management in turmeric seed storage ?,2025-03-08T19:36:00,2025,3
TELANGANA,WARANGAL,UMARKHED,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about pest control in Sesame?,2025-02-16T06:40:00,2025,2
UTTAR PRADESH,MEERUT,PAUNI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT HARVESTIN TIME OF GROUNDNUT?,2025-03-22T03:24:00,2025,3
KARNATAKA,HUBBALLI,UMARKHED,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-01-28T23:28:00,2025,1
TELANGANA,KARIMNAGAR,PAUNI,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT FERTILIZER DOSES FOR CITRUS CROP ?,2025-02-14T19:26:00,2025,2
UTTAR PRADESH,LUCKNOW,RALEGAON,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-03-24T15:05:00,2025,3
MAHARASHTRA,LATUR,RALEGAON,NA,HORTICULTURE,Others,Others,Market,Farmer asked about government subsidy for Cotton?,2025-03-06T17:12:00,2025,3
MAHARASHTRA,WARDHA,MOHADI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about weed management in Sesame?,2025-01-26T12:08:00,2025,1
KARNATAKA,MYSURU,RALEGAON,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT FARMER ID CARD PROBLEM?,2025-01-02T03:46:00,2025,1
KARNATAKA,BELAGAVI,MOHADI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about storage method for Soybean?,2025-02-18T17:53:00,2025,2
TELANGANA,KARIMNAGAR,RALEGAON,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about crop insurance for Rice?,2025-01-01T19:08:00,2025,1
MAHARASHTRA,YAVATMAL,PUSAD,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-02-11T01:37:00,2025,2
MAHARASHTRA,YAVATMAL,RALEGAON,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about disease management in Sesame?,2025-01-06T19:16:00,2025,1
TELANGANA,WARANGAL,UMARKHED,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about storage method for Cotton?,2025-02-02T10:42:00,2025,2
UTTAR PRADESH,LUCKNOW,PUSAD,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF BENGAL GRAM?,2025-03-22T19:19:00,2025,3
KARNATAKA,MYSURU,SAKOLI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about disease management in Green gram?,2025-01-18T13:12:00,2025,1
MAHARASHTRA,NAGPUR,RALEGAON,NA,HORTICULTURE,Others,Others,Seeds,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-03-17T08:02:00,2025,3
MAHARASHTRA,LATUR,UMARKHED,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-01-01T05:12:00,2025,1
KARNATAKA,MYSURU,MOHADI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked query on Weather,2025-01-06T01:20:00,2025,1
MADHYA PRADESH,INDORE,PUSAD,NA,HORTICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT FERTILIZER DOSE FOR SOYBEAN CROP?,2025-01-18T08:00:00,2025,1
UTTAR PRADESH,LUCKNOW,SAKOLI,NA,AGRICULTURE,Others,Others,Market,Farmer asked about post harvest management in turmeric seed storage ?,2025-01-03T01:30:00,2025,1
MAHARASHTRA,YAVATMAL,PAUNI,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about sowing time of Pigeon pea?,2025-01-05T20:06:00,2025,1
UTTAR PRADESH,KANPUR,SAKOLI,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about fertilizer dose for Cotton?,2025-01-13T02:49:00,2025,1
KARNATAKA,BELAGAVI,SAKOLI,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-02-06T17:20:00,2025,2
KARNATAKA,MYSURU,PUSAD,NA,AGRICULTURE,Others,Others,Market,Farmer asked about fertilizer dose for Rice?,2025-01-21T02:29:00,2025,1
TELANGANA,WARANGAL,PUSAD,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-01-06T08:41:00,2025,1
UTTAR PRADESH,MEERUT,SAKOLI,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-01-08T09:03:00,2025,1
MAHARASHTRA,AKOLA,RALEGAON,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about weather impact on Tomato?,2025-02-06T01:40:00,2025,2
TELANGANA,KARIMNAGAR,PUSAD,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about suitable variety for Orange?,2025-01-30T14:04:00,2025,1
UTTAR PRADESH,LUCKNOW,SAKOLI,NA,HORTICULTURE,Others,Others,Market,Farmer asked about irrigation schedule for Soybean?,2025-03-22T20:53:00,2025,3
MAHARASHTRA,YAVATMAL,UMARKHED,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about fertilizer dose for Wheat?,2025-03-09T15:16:00,2025,3
MAHARASHTRA,LATUR,SAKOLI,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT FARMER ID CARD PROBLEM?,2025-01-15T14:44:00,2025,1
MADHYA PRADESH,BHOPAL,UMARKHED,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about storage method for Orange?,2025-03-13T01:28:00,2025,3
MAHARASHTRA,WARDHA,UMARKHED,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-02-01T00:21:00,2025,2
MAHARASHTRA,NAGPUR,SAKOLI,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT KISAN CREDIT CARD?,2025-01-24T03:07:00,2025,1
KARNATAKA,MYSURU,MOHADI,NA,AGRICULTURE,Others,Others,Market,Farmer asked query on Weather,2025-01-21T06:36:00,2025,1
MADHYA PRADESH,INDORE,RALEGAON,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about weed management in Wheat?,2025-01-13T17:45:00,2025,1
MAHARASHTRA,YAVATMAL,PAUNI,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT KISAN CREDIT CARD?,2025-03-11T07:47:00,2025,3
TELANGANA,KARIMNAGAR,SAKOLI,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT STATUS OF PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?,2025-03-19T22:41:00,2025,3
MADHYA PRADESH,BHOPAL,PUSAD,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about storage method for Sugarcane?,2025-02-24T07:20:00,2025,2
MAHARASHTRA,NAGPUR,MOHADI,NA,HORTICULTURE,Others,Others,Weather,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-01-03T12:02:00,2025,1
MAHARASHTRA,WARDHA,PUSAD,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about crop insurance for Cotton?,2025-03-07T01:05:00,2025,3
TELANGANA,KARIMNAGAR,MOHADI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about fertilizer dose for Rice?,2025-03-12T04:26:00,2025,3
UTTAR PRADESH,KANPUR,SAKOLI,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT WHICH VARIETIES ARE SUTAIBLE FOR PIGEON PEA CROP PRODUCTION ?,2025-01-31T08:57:00,2025,1
KARNATAKA,HUBBALLI,PUSAD,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT KISAN CREDIT CARD?,2025-02-18T16:25:00,2025,2
MAHARASHTRA,WARDHA,RALEGAON,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about pest control in Wheat?,2025-02-01T07:19:00,2025,2
KARNATAKA,HUBBALLI,PUSAD,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about storage method for Groundnut?,2025-02-15T09:24:00,2025,2
MADHYA PRADESH,BHOPAL,PAUNI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about post harvest management in turmeric seed storage ?,2025-01-13T10:37:00,2025,1
UTTAR PRADESH,LUCKNOW,MOHADI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about crop insurance for Groundnut?,2025-03-08T16:00:00,2025,3
TELANGANA,KARIMNAGAR,UMARKHED,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about crop insurance for Watermelon?,2025-03-07T13:39:00,2025,3
MADHYA PRADESH,INDORE,PUSAD,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-03-07T14:44:00,2025,3
TELANGANA,KARIMNAGAR,UMARKHED,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about irrigation schedule for Orange?,2025-02-02T12:10:00,2025,2
MAHARASHTRA,WARDHA,UMARKHED,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about irrigation schedule for Sesame?,2025-03-18T05:14:00,2025,3
MADHYA PRADESH,BHOPAL,SAKOLI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about post harvest management in turmeric seed storage ?,2025-03-09T15:34:00,2025,3
MADHYA PRADESH,BHOPAL,PUSAD,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about fertilizer dose for Wheat?,2025-02-03T06:50:00,2025,2
TELANGANA,KARIMNAGAR,RALEGAON,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about post harvest management in turmeric seed storage ?,2025-03-03T12:40:00,2025,3
KARNATAKA,BELAGAVI,MOHADI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about weather impact on Chilli?,2025-02-26T02:45:00,2025,2
MAHARASHTRA,NAGPUR,UMARKHED,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about weed management in Chilli?,2025-02-04T01:31:00,2025,2
MAHARASHTRA,AKOLA,PAUNI,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-02-17T00:38:00,2025,2
TELANGANA,KARIMNAGAR,MOHADI,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-01-24T13:19:00,2025,1
MAHARASHTRA,LATUR,PAUNI,NA,AGRICULTURE,Others,Others,Market,Farmer asked about weather impact on Orange?,2025-02-07T07:28:00,2025,2
TELANGANA,KARIMNAGAR,SAKOLI,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT FERTILIZER DOSE FOR SOYBEAN CROP?,2025-01-16T22:21:00,2025,1
MAHARASHTRA,NAGPUR,PUSAD,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about fertilizer dose for Cotton?,2025-03-07T09:06:00,2025,3
TELANGANA,KARIMNAGAR,SAKOLI,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-01-08T14:47:00,2025,1
TELANGANA,WARANGAL,RALEGAON,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-02-10T21:59:00,2025,2
MADHYA PRADESH,INDORE,PAUNI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-03-23T18:35:00,2025,3
KARNATAKA,BELAGAVI,PAUNI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-01-02T20:42:00,2025,1
TELANGANA,WARANGAL,PUSAD,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about nutrient spray for flowering in Onion?,2025-01-28T01:28:00,2025,1
MAHARASHTRA,AKOLA,RALEGAON,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT STATUS OF PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?,2025-03-13T03:16:00,2025,3
TELANGANA,KARIMNAGAR,SAKOLI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about sowing time of Chilli?,2025-03-01T23:14:00,2025,3
KARNATAKA,BELAGAVI,RALEGAON,NA,AGRICULTURE,Others,Others,Weather,Farmer asked about nutrient spray for flowering in Chilli?,2025-03-06T11:42:00,2025,3
MAHARASHTRA,NAGPUR,UMARKHED,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT CONTROL OF BLIGHT ATTACK ON PADDY CROP ?,2025-01-11T12:19:00,2025,1
TELANGANA,KARIMNAGAR,PUSAD,NA,HORTICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT FERTILIZER DOSES FOR CITRUS CROP ?,2025-01-28T19:18:00,2025,1
KARNATAKA,BELAGAVI,SAKOLI,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT USE OF NUTRIENT APPLICATION THROUGH SPRAY FOR INCREASING SIZE AND QUALITY OF ONION ?,2025-01-18T04:47:00,2025,1
KARNATAKA,BELAGAVI,UMARKHED,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about pest control in Tomato?,2025-02-14T15:40:00,2025,2
MAHARASHTRA,NAGPUR,PAUNI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-02-04T05:32:00,2025,2
UTTAR PRADESH,MEERUT,SAKOLI,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT MARKET RATE OF TURMERIC CROP?,2025-03-12T02:03:00,2025,3
MAHARASHTRA,NAGPUR,MOHADI,NA,AGRICULTURE,Others,Others,Market,Farmer asked query on Weather,2025-03-18T07:25:00,2025,3
TELANGANA,WARANGAL,PAUNI,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-03-01T17:58:00,2025,3
MADHYA PRADESH,INDORE,UMARKHED,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT FERTILIZER DOSES FOR CITRUS CROP ?,2025-03-06T12:08:00,2025,3
MADHYA PRADESH,BHOPAL,PAUNI,NA,HORTICULTURE,Others,Others,Nutrient Management,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-03-12T09:25:00,2025,3
UTTAR PRADESH,LUCKNOW,UMARKHED,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT WHICH VARIETIES ARE SUTAIBLE FOR PIGEON PEA CROP PRODUCTION ?,2025-01-05T01:22:00,2025,1
MADHYA PRADESH,INDORE,MOHADI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about weed management in Wheat?,2025-03-06T22:08:00,2025,3
MAHARASHTRA,YAVATMAL,MOHADI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about disease management in Sesame?,2025-01-25T12:54:00,2025,1
MAHARASHTRA,WARDHA,MOHADI,NA,AGRICULTURE,Others,Others,Market,Farmer asked about government subsidy for Soybean?,2025-02-07T19:37:00,2025,2
MAHARASHTRA,AKOLA,RALEGAON,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT USE OF NUTRIENT APPLICATION THROUGH SPRAY FOR INCREASING SIZE AND QUALITY OF ONION ?,2025-03-12T00:14:00,2025,3
MADHYA PRADESH,INDORE,UMARKHED,NA,AGRICULTURE,Others,Others,Nutrient Management,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-02-28T14:49:00,2025,2
MADHYA PRADESH,UJJAIN,RALEGAON,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about fertilizer dose for Orange?,2025-01-26T06:47:00,2025,1
MAHARASHTRA,LATUR,PUSAD,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-03-05T21:26:00,2025,3
KARNATAKA,MYSURU,PAUNI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about weather impact on Orange?,2025-01-17T03:29:00,2025,1
MAHARASHTRA,LATUR,PUSAD,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-01-10T18:56:00,2025,1
MAHARASHTRA,NAGPUR,PAUNI,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT CONTROL OF BLIGHT ATTACK ON PADDY CROP ?,2025-02-28T21:39:00,2025,2
MAHARASHTRA,YAVATMAL,MOHADI,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about sowing time of Maize?,2025-01-03T01:27:00,2025,1
KARNATAKA,HUBBALLI,MOHADI,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about pest control in Maize?,2025-01-24T17:10:00,2025,1
UTTAR PRADESH,KANPUR,MOHADI,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about irrigation schedule for Maize?,2025-02-11T19:59:00,2025,2
TELANGANA,KARIMNAGAR,SAKOLI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about post harvest management in turmeric seed storage ?,2025-01-15T00:03:00,2025,1
MAHARASHTRA,YAVATMAL,MOHADI,NA,AGRICULTURE,Others,Others,Market,Farmer asked about crop insurance for Pigeon pea?,2025-01-19T16:27:00,2025,1
MAHARASHTRA,AKOLA,PAUNI,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about storage method for Sugarcane?,2025-01-09T13:52:00,2025,1
MAHARASHTRA,YAVATMAL,SAKOLI,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about market rate of Maize?,2025-02-01T21:59:00,2025,2
KARNATAKA,HUBBALLI,SAKOLI,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-02-03T18:50:00,2025,2
MADHYA PRADESH,BHOPAL,PUSAD,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-01-27T08:41:00,2025,1
KARNATAKA,MYSURU,SAKOLI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about sowing time of Green gram?,2025-02-08T05:08:00,2025,2
UTTAR PRADESH,MEERUT,SAKOLI,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-03-22T22:20:00,2025,3
UTTAR PRADESH,LUCKNOW,MOHADI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT FERTILIZER DOSE FOR SOYBEAN CROP?,2025-02-18T00:42:00,2025,2
KARNATAKA,MYSURU,MOHADI,NA,AGRICULTURE,Others,Others,Market,Farmer asked about suitable variety for Soybean?,2025-01-07T17:46:00,2025,1
MAHARASHTRA,AKOLA,RALEGAON,NA,HORTICULTURE,Others,Others,Market,Farmer asked about weather impact on Pigeon pea?,2025-02-10T19:10:00,2025,2
UTTAR PRADESH,MEERUT,MOHADI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about fertilizer dose for Soybean?,2025-01-15T20:16:00,2025,1
MAHARASHTRA,LATUR,PAUNI,NA,HORTICULTURE,Others,Others,Market,Farmer asked query on Weather,2025-01-30T16:27:00,2025,1
MADHYA PRADESH,UJJAIN,MOHADI,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT MARKET RATE OF BENGAL GRAM?,2025-02-21T03:12:00,2025,2
UTTAR PRADESH,KANPUR,SAKOLI,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about storage method for Watermelon?,2025-02-13T21:48:00,2025,2
KARNATAKA,BELAGAVI,MOHADI,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT MARKET RATE OF TURMERIC CROP?,2025-01-08T22:02:00,2025,1
MAHARASHTRA,WARDHA,UMARKHED,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF BENGAL GRAM?,2025-02-20T14:09:00,2025,2
TELANGANA,WARANGAL,SAKOLI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about disease management in Watermelon?,2025-03-09T01:52:00,2025,3
UTTAR PRADESH,KANPUR,RALEGAON,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about fertilizer dose for Turmeric?,2025-03-16T08:42:00,2025,3
TELANGANA,WARANGAL,MOHADI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about government subsidy for Chilli?,2025-01-26T21:35:00,2025,1
MADHYA PRADESH,BHOPAL,MOHADI,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT WHICH VARIETIES ARE SUTAIBLE FOR PIGEON PEA CROP PRODUCTION ?,2025-02-14T21:10:00,2025,2
MAHARASHTRA,YAVATMAL,PUSAD,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about government subsidy for Bengal gram?,2025-01-28T05:13:00,2025,1
UTTAR PRADESH,MEERUT,UMARKHED,NA,HORTICULTURE,Others,Others,Market,Farmer asked about nutrient spray for flowering in Wheat?,2025-02-09T19:25:00,2025,2
TELANGANA,WARANGAL,MOHADI,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about sowing time of Chilli?,2025-02-13T03:06:00,2025,2
TELANGANA,KARIMNAGAR,MOHADI,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-01-18T14:41:00,2025,1
MADHYA PRADESH,UJJAIN,SAKOLI,NA,HORTICULTURE,Others,Others,Market,Farmer asked about suitable variety for Sugarcane?,2025-01-23T00:00:00,2025,1
KARNATAKA,BELAGAVI,PUSAD,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-03-20T18:53:00,2025,3
MAHARASHTRA,LATUR,UMARKHED,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-02-20T04:48:00,2025,2
KARNATAKA,BELAGAVI,MOHADI,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT KISAN CREDIT CARD?,2025-02-02T10:21:00,2025,2
MAHARASHTRA,NAGPUR,PUSAD,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-02-04T11:00:00,2025,2
UTTAR PRADESH,LUCKNOW,PAUNI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about irrigation schedule for Groundnut?,2025-01-04T04:36:00,2025,1
MAHARASHTRA,LATUR,PUSAD,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT WHICH VARIETIES ARE SUTAIBLE FOR PIGEON PEA CROP PRODUCTION ?,2025-01-21T03:05:00,2025,1
KARNATAKA,MYSURU,UMARKHED,NA,HORTICULTURE,Others,Others,Market,Farmer asked about storage method for Soybean?,2025-01-25T18:30:00,2025,1
TELANGANA,WARANGAL,SAKOLI,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about disease management in Cotton?,2025-02-11T12:54:00,2025,2
